Database,Keyword,Tags,Seed keyword,Page,Topic,Page type,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content reference 1,Content reference 2,Content reference 3,Content reference 4,Content reference 5,Content reference 6,Content reference 7,Content reference 8,Content reference 9,Content reference 10,Competitor on TOP 10 #1,Competitor on TOP 10 #2,Competitor on TOP 10 #3,Competitor on TOP 10 #4,Competitor on TOP 10 #5,Competitor on TOP 10 #6,Competitor on TOP 10 #7,Competitor on TOP 10 #8,Competitor on TOP 10 #9,Competitor on TOP 10 #10,Priority,Url,Idea,target_page,match_type
uk,how to calculate hourly rate to yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,36.0,0.0,0.0,78100000.0,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Video Carousel, Related Searches","0.79,0.54,0.54,0.07,0.36,0.41,0.41,0.20,0.20,0.36,0.24,0.54",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate salary into hourly,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,24.0,0.0,0.0,111.0,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.04,0.31,0.16",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate salary into hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,31.0,0.0,0.0,86000000.0,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate yearly salary into hourly,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,35.0,0.0,0.0,92800000.0,Informational,"Video, Related Searches, Discussions And Forums, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate your hourly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,43.0,0.0,0.0,47900000.0,Informational,"Video, People Also Ask, Related Searches, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to compute hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,14.0,0.0,0.0,58600000.0,Informational,"Related Searches, AI Overview, Video, People Also Ask","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to convert yearly salary to hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,31.0,0.0,0.0,20100000.0,Informational,"Short Videos, AI Overview, Video, Video Carousel, Related Searches","0.79,0.54,0.54,0.07,0.36,0.41,0.41,0.20,0.20,0.36,0.24,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to determine annual salary from hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,40.0,0.0,0.0,126000000.0,Informational,"Site Links, Video, Related Searches, Short Videos, Discussions And Forums, AI Overview","0.84,0.52,0.52,0.52,0.52,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to figure hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,13.0,0.0,0.0,130000000.0,Informational,"AI Overview, Video, Video Carousel, People Also Ask, Related Searches, Short Videos","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to figure hourly rate from yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,16.0,0.0,0.0,119.0,Informational,"Video, People Also Ask, Related Searches, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to figure out hourly wage from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,21.0,0.0,0.0,173000000.0,Informational,"Site Links, Video, Featured Snippet, Video Carousel, People Also Ask, Related Searches","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to figure your hourly rate from salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,11.0,0.0,0.0,165000000.0,Informational,"Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to work out annual salary to hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,23.0,0.0,0.0,213000000.0,Informational,"Related Searches, AI Overview, Video, Video Carousel","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.02,0.31,0.31",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,teacher salary calculator,hourly wage calculations,in hand salary calculator,(non-clustered),,,1300.0,10.0,0.0,0.0,55200000.0,"Informational, Commercial","Video, Related Searches","0.44,0.65,0.82,0.65,0.65,0.34,0.30,0.30,0.20,0.16,0.24,0.24",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,calculating hourly rate uk,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,35.0,0.0,0.0,384000000.0,Informational,"Video, Related Searches","1.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.54,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how do you determine hourly rate from yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,22.0,0.0,0.0,78700000.0,Informational,"AI Overview, Site Links, Video, Related Searches, Discussions And Forums","1.00,0.07,0.31,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate an annual salary from an hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,29.0,0.0,0.0,65400000.0,Informational,"Related Searches, AI Overview, Site Links, Video, People Also Ask","0.79,0.05,0.05,0.02,0.36,0.41,0.41,0.20,0.20,0.36,0.24,0.54",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate annual wage from hourly,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,25.0,0.0,0.0,119.0,Informational,"Site Links, Video, Related Searches, AI Overview","1.00,0.07,0.07,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate hourly rate from salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,24.0,0.0,0.0,117.0,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.84,0.52,0.68,0.52,0.68,0.52,0.68,0.46,0.31,0.52,0.46,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate the annual salary from hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,40.0,0.0,0.0,55500000.0,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","1.00,0.07,0.31,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to convert annual salary to hourly wage,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,19.0,0.0,0.0,144000000.0,Informational,"Related Searches, AI Overview, Video, Video Carousel, People Also Ask","0.79,0.54,0.54,0.07,0.36,0.41,0.41,0.20,0.20,0.36,0.24,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to convert yearly salary to hourly,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,17.0,0.0,0.0,83.0,Informational,"Related Searches, AI Overview, Video, Video Carousel","1.00,0.07,0.31,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to determine hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,25.0,0.0,0.0,122.0,Informational,"Video, Related Searches, Discussions And Forums, AI Overview","1.00,0.07,0.31,0.05,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to determine hourly rate from yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,13.0,0.0,0.0,127.0,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","1.00,0.07,0.07,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to figure out annual salary from hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,27.0,0.0,0.0,156000000.0,Informational,"Site Links, Video, Related Searches, AI Overview","1.00,0.07,0.07,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to find hourly rate from yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,21.0,0.0,0.0,158000000.0,Informational,"Related Searches, AI Overview, Video, Video Carousel","1.00,0.07,0.31,0.05,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to get an hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,17.0,0.0,0.0,113.0,Informational,"Video, Video Carousel, Related Searches, AI Overview","1.00,0.07,0.07,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,what's my hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,1000.0,34.0,0.0,0.01,181000000.0,Informational,"Video, Related Searches","0.29,0.16,0.16,0.16,0.16,0.16,0.13,1.00,0.10,0.13,0.08,0.03",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how do you calculate hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,880.0,14.0,0.0,0.0,166.0,Informational,"Video, Related Searches, Discussions And Forums, AI Overview","1.00,0.68,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how do you calculate hourly rate from yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,880.0,19.0,0.0,0.0,37200000.0,Informational,"Site Links, Video, Related Searches, Short Videos, AI Overview","0.16,0.07,0.31,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate an hourly rate from an annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,880.0,22.0,0.0,0.0,121.0,Informational,"AI Overview, Video, People Also Ask, Related Searches","0.16,0.03,0.68,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate hourly wage based on annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,880.0,0.0,0.0,0.0,123.0,Informational,"AI Overview, Video, Video Carousel, Related Searches","0.11,0.68,0.68,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",0.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,wages hourly rate calculator,hourly wage calculations,in hand salary calculator,(non-clustered),,,880.0,34.0,0.0,0.0,44000000.0,Informational,"Site Links, Video, Related Searches","1.00,0.76,0.55,0.55,0.55,0.76,0.45,0.36,0.45,0.10,0.13,0.45",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,ann salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,42.0,0.0,0.0,706000000.0,Informational,"AI Overview, Video, People Also Ask, Related Searches","1.00,1.00,1.00,0.09,0.32,1.00,0.59,0.39,0.48,0.59,0.48,0.72",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,daily rate calculator,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,34.0,0.0,0.0,521000000.0,Informational,"Video, Related Searches","0.52,0.37,0.31,0.37,0.31,0.25,0.31,0.52,0.31,0.46,0.52,0.20",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,hourly to salary conversion calculator,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,45.0,0.0,0.0,982000.0,Informational,"Video, Related Searches, Site Links","1.00,0.76,0.76,0.06,0.20,0.76,0.45,0.36,0.45,0.67,0.45,0.55",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,hourly wage to salary calculator,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,61.0,0.0,0.0,39200000.0,Informational,Related Searches,"0.48,0.17,0.88,0.72,0.59,1.00,0.88,0.88,0.59,0.88,0.72,0.88",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate hour rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,10.0,0.0,0.0,137000000.0,Informational,"Video, Video Carousel, Related Searches, Short Videos, Discussions And Forums, AI Overview","1.00,0.07,0.07,0.05,0.46,0.03,0.02,0.03,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,how to calculate hourly rate based on annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,21.0,0.0,0.0,129.0,Informational,"Video, Related Searches, AI Overview","0.37,0.16,0.05,0.05,0.46,0.03,0.02,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate hourly rate from annual,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,16.0,0.0,0.0,118.0,Informational,"AI Overview, Video, Video Carousel, People Also Ask, Related Searches, Short Videos","0.16,0.03,0.68,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate the hourly rate from the annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,16.0,0.0,0.0,116.0,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","1.00,0.07,0.07,0.03,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,pro rata calculator uk,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,6.0,0.0,0.02,1220000.0,Commercial,"Related Searches, Video, Adwords Bottom","0.55,0.55,0.45,0.45,0.45,0.55,0.55,0.45,0.36,0.55,0.55,0.55",90.0,,,,,,,,,,,,,,,,,,,,,,,,/pro-rata,tool_match
uk,salary calculator hourly,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,47.0,0.0,0.0,613000000.0,Informational,Related Searches,"0.44,0.30,0.20,0.20,0.24,0.20,0.24,0.44,0.24,0.34,0.13,0.30",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,salary pro rata calculator,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,9.0,2.4,0.02,101.0,Commercial,"Video, People Also Ask, Related Searches","0.55,0.55,0.08,0.45,0.36,0.55,0.36,0.55,0.36,0.36,0.55,0.30",90.0,,,,,,,,,,,,,,,,,,,,,,,,/pro-rata,tool_match
uk,work out hourly rate from salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,23.0,0.0,0.0,199000000.0,Informational,"Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.67,0.45,0.45,0.45,0.45,0.55,0.67,0.67,0.30,1.00,0.67,0.76",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,work out pro rata pay,hourly wage calculations,in hand salary calculator,(non-clustered),,,720.0,16.0,2.1,0.03,115.0,Informational,"Video, Related Searches, AI Overview","0.76,0.55,0.20,0.67,0.45,0.55,0.55,0.45,0.30,0.67,0.45,0.55",90.0,,,,,,,,,,,,,,,,,,,,,,,,/pro-rata,tool_match
uk,calculate hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,23.0,0.0,0.0,121.0,Informational,"AI Overview, Video, People Also Ask, Related Searches","0.16,0.16,0.16,0.10,0.13,0.13,0.13,0.10,0.10,0.16,0.13,0.16",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,calculate hourly rate from salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,34.0,0.65,0.01,125.0,Informational,"Video, Related Searches","0.45,0.36,0.45,0.55,0.36,0.36,0.45,0.36,0.36,0.36,0.24,0.30",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,calculating salary per hour,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,30.0,0.0,0.0,124.0,Informational,"Video, People Also Ask, Related Searches, AI Overview, Site Links","1.00,0.65,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.44,0.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculator pro rata,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,12.0,2.54,0.02,96.0,Commercial,"People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.16,0.02,0.01,0.02,0.44,1.00,0.08,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/pro-rata,tool_match
uk,hour wage calculator from salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,34.0,0.0,0.0,65800000.0,Informational,Related Searches,"1.00,0.10,0.13,0.05,0.20,0.76,0.45,0.36,0.45,0.67,0.45,0.55",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,hourly salary converter,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,57.0,0.0,0.0,13900000.0,Informational,"Video, Related Searches, Site Links","0.07,0.08,0.03,0.04,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,hourly to yearly salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,38.0,0.0,0.0,376000000.0,Informational,"Site Links, Video, Related Searches","0.72,0.48,0.39,0.59,0.59,0.72,0.59,0.59,0.32,0.48,0.48,0.59",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how much do i earn an hour,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,39.0,0.0,0.01,99.0,Informational,"Related Searches, Video, People Also Ask","0.88,0.59,0.48,0.59,0.59,0.59,0.48,0.72,0.39,0.48,0.39,0.48",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,how to calculate hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,14.0,0.0,0.0,3550.0,Informational,"Video, Video Carousel, Related Searches, AI Overview","0.36,0.20,0.10,0.54,0.16,0.16,0.24,0.13,0.16,0.24,0.24,0.41",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to convert annual salary into hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,21.0,0.0,0.0,90.0,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.11,0.03,0.02,0.08,0.46,0.52,0.52,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to work out hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,21.0,0.0,0.0,126.0,Informational,"Video, Related Searches, Short Videos, AI Overview","1.00,0.24,0.20,0.36,0.55,0.55,0.55,0.55,0.30,0.55,0.45,0.55",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,salary per week,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,48.0,0.69,0.42,153000000.0,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.55,0.20,0.06,0.05,0.81,0.06,0.06,0.81,0.55,0.81,0.62,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,working out hourly rate from salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,590.0,20.0,0.0,0.0,196000000.0,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, AI Overview","1.00,0.66,0.54,0.81,0.66,0.81,1.00,0.81,0.44,1.00,0.81,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,annual salary to hourly,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,21.0,0.0,0.0,141000000.0,Informational,"Video, Related Searches","0.36,0.30,0.30,0.30,0.30,0.30,0.30,0.24,0.16,0.20,0.16,0.24",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,hourly to salary converter,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,44.0,0.0,0.0,90.0,Informational,"Related Searches, Site Links, Video, People Also Ask","0.44,0.11,0.07,0.16,0.00,0.11,0.16,0.20,0.55,0.82,0.82,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how do you work out your hourly rate,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,28.0,0.0,0.01,1470000000.0,Informational,"Video Carousel, Related Searches, Discussions And Forums, AI Overview, Video","0.45,0.30,0.16,0.30,0.20,0.24,0.20,0.45,0.16,0.30,0.36,0.36",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate an hourly rate from annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,12.0,0.0,0.0,82300000.0,Informational,"Video, Related Searches, Discussions And Forums, AI Overview","0.16,0.07,0.13,0.03,0.46,0.05,0.07,0.25,0.25,0.46,0.31,0.68",90.0,,,,,,,,,,,,,,,,,,,,,,,,/hourly,tool_match
uk,how to calculate monthly payroll,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,31.0,0.0,0.01,398000000.0,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Video Carousel, People Also Ask, FAQ","1.00,0.48,0.26,0.07,0.26,0.48,0.48,0.39,0.39,0.48,0.39,0.59",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,how to calculate pro rata salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,20.0,2.19,0.03,4860000.0,Informational,"Video, Related Searches, AI Overview","0.54,0.67,0.54,0.67,0.44,0.54,0.54,0.54,0.36,0.36,0.29,0.29",90.0,,,,,,,,,,,,,,,,,,,,,,,,/pro-rata,tool_match
uk,how to calculate rate per hour with an annual salary,hourly wage calculations,in hand salary calculator,(non-clustered),,,480.0,22.0,0.0,0.0,99200000.0,Informational,"Video, Video Carousel, Related Searches, AI Overview","0.20,0.13,0.13,0.13,0.67,0.76,0.76,0.36,0.36,0.67,0.45,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
